
152	0.000054	0.001901	0.000505
153	0.000053	0.001892	0.000500
154	0.000053	0.001883	0.000495
155	0.000052	0.001873	0.000490
156	0.000052	0.001864	0.000485
157	0.000051	0.001856	0.000481
158	0.000050	0.001847	0.000476
159	0.000050	0.001839	0.000471
160	0.000049	0.001830	0.000467
161	0.000049	0.001822	0.000462
162	0.000048	0.001814	0.000458
163	0.000048	0.001806	0.000453
164	0.000047	0.001798	0.000449
165	0.000046	0.001790	0.000445
166	0.000046	0.001783	0.000440
167	0.000045	0.001775	0.000436
168	0.000045	0.001768	0.000432
169	0.000044	0.001760	0.000427
170	0.000044	0.001753	0.000423
171	0.000043	0.001746	0.000419
172	0.000043	0.001739	0.000415
173	0.000042	0.001732	0.000411
174	0.000041	0.001725	0.000407
175	0.000041	0.001718	0.000403
176	0.000040	0.001711	0.000399
177	0.000040	0.001705	0.000395
178	0.000039	0.001698	0.000391
179	0.000039	0.001691	0.000388
180	0.000038	0.001685	0.000384
181	0.000038	0.001678	0.000380
182	0.000037	0.001672	0.000376
183	0.000037	0.001666	0.000373
184	0.000036	0.001659	0.000369
185	0.000036	0.001653	0.000366
186	0.000035	0.001647	0.000362
187	0.000035	0.001641	0.000358
188	0.000034	0.001635	0.000355
189	0.000034	0.001629	0.000352
190	0.000033	0.001623	0.000348
191	0.000033	0.001617	0.000345
192	0.000032	0.001611	0.000341
193	0.000032	0.001605	0.000338
194	0.000031	0.001599	0.000335
195	0.000031	0.001593	0.000331
196	0.000030	0.001587	0.000328
197	0.000030	0.001582	0.000325
198	0.000029	0.001576	0.000322
199	0.000029	0.001570	0.000319
200	0.000028	0.001565	0.000316
201	0.000028	0.001559	0.000313
202	0.000027	0.001553	0.000310
203	0.000027	0.001548	0.000307
204	0.000027	0.001542	0.000304
205	0.000026	0.001537	0.000301
206	0.000026	0.001531	0.000298
207	0.000025	0.001525	0.000295
208	0.000025	0.001520	0.000292
209	0.000024	0.001514	0.000289
210	0.000024	0.001509	0.000286
211	0.000023	0.001504	0.000284
212	0.000023	0.001498	0.000281
213	0.000023	0.001493	0.000278
214	0.000022	0.001487	0.000275
215	0.000022	0.001482	0.000273
216	0.000021	0.001477	0.000270
217	0.000021	0.001471	0.000267
218	0.000020	0.001466	0.000265
219	0.000020	0.001461	0.000262
220	0.000020	0.001456	0.000260
221	0.000019	0.001450	0.000257
222	0.000019	0.001445	0.000255
223	0.000018	0.001440	0.000252
224	0.000018	0.001435	0.000250
225	0.000018	0.001429	0.000247
226	0.000017	0.001424	0.000245
227	0.000017	0.001419	0.000243
228	0.000016	0.001414	0.000240
229	0.000016	0.001409	0.000238
230	0.000016	0.001404	0.000236
231	0.000015	0.001398	0.000233
232	0.000015	0.001393	0.000231
233	0.000014	0.001388	0.000229
234	0.000014	0.001383	0.000227
235	0.000014	0.001378	0.000224
236	0.000013	0.001373	0.000222
237	0.000013	0.001368	0.000220
238	0.000013	0.001363	0.000218
239	0.000012	0.001358	0.000216
240	0.000012	0.001353	0.000214
241	0.000011	0.001348	0.000212
242	0.000011	0.001343	0.000210
243	0.000011	0.001338	0.000207
244	0.000010	0.001333	0.000205
245	0.000010	0.001328	0.000203
246	0.000010	0.001323	0.000202
247	0.000009	0.001318	0.000200
248	0.000009	0.001313	0.000198
249	0.000009	0.001309	0.000196
250	0.000008	0.001304	0.000194
251	0.000008	0.001299	0.000192
252	0.000008	0.001294	0.000190
253	0.000007	0.001289	0.000188
254	0.000007	0.001284	0.000186
255	0.000007	0.001279	0.000185
256	0.000007	0.001275	0.000183
257	0.000006	0.001270	0.000181
258	0.000006	0.001265	0.000179
259	0.000006	0.001260	0.000178
260	0.000005	0.001256	0.000176
261	0.000005	0.001251	0.000174
262	0.000005	0.001246	0.000172
263	0.000005	0.001241	0.000171
264	0.000005	0.001237	0.000169
265	0.000004	0.001232	0.000168
266	0.000004	0.001227	0.000166
267	0.000004	0.001223	0.000164
268	0.000004	0.001218	0.000163
269	0.000004	0.001214	0.000161
270	0.000004	0.001209	0.000160
271	0.000003	0.001204	0.000158
272	0.000003	0.001200	0.000157
273	0.000003	0.001195	0.000155
274	0.000003	0.001191	0.000153
275	0.000003	0.001186	0.000152
276	0.000003	0.001182	0.000151
277	0.000003	0.001177	0.000149
278	0.000004	0.001173	0.000148
279	0.000004	0.001168	0.000146
280	0.000004	0.001164	0.000145
281	0.000004	0.001159	0.000143
282	0.000004	0.001155	0.000142
283	0.000004	0.001150	0.000141
284	0.000004	0.001146	0.000139
285	0.000005	0.001142	0.000138
286	0.000005	0.001137	0.000137
287	0.000005	0.001133	0.000135
288	0.000005	0.001128	0.000134
289	0.000005	0.001124	0.000133
290	0.000006	0.001120	0.000131
291	0.000006	0.001116	0.000130
292	0.000006	0.001111	0.000129
293	0.000006	0.001107	0.000128
294	0.000007	0.001103	0.000126
295	0.000007	0.001098	0.000125
296	0.000007	0.001094	0.000124
297	0.000007	0.001090	0.000123
298	0.000007	0.001086	0.000122
299	0.000008	0.001082	0.000121
300	0.000008	0.001077	0.000119
301	0.000008	0.001073	0.000118
302	0.000008	0.001069	0.000117
303	0.000009	0.001065	0.000116
304	0.000009	0.001061	0.000115
305	0.000009	0.001057	0.000114
306	0.000009	0.001053	0.000113
307	0.000009	0.001049	0.000112
308	0.000010	0.001045	0.000111
309	0.000010	0.001041	0.000109
310	0.000010	0.001037	0.000108
311	0.000010	0.001033	0.000107
312	0.000010	0.001029	0.000106
313	0.000011	0.001025	0.000105
314	0.000011	0.001021	0.000104
315	0.000011	0.001017	0.000103
316	0.000011	0.001013	0.000102
317	0.000011	0.001009	0.000101
318	0.000012	0.001005	0.000100
319	0.000012	0.001001	0.000099
320	0.000012	0.000997	0.000099
321	0.000012	0.000994	0.000098
322	0.000012	0.000990	0.000097
323	0.000013	0.000986	0.000096
324	0.000013	0.000982	0.000095
325	0.000013	0.000978	0.000094
326	0.000013	0.000975	0.000093
327	0.000013	0.000971	0.000092
328	0.000014	0.000967	0.000091
329	0.000014	0.000963	0.000090
330	0.000014	0.000960	0.000090
331	0.000014	0.000956	0.000089
332	0.000014	0.000952	0.000088
333	0.000015	0.000949	0.000087
334	0.000015	0.000945	0.000086
335	0.000015	0.000941	0.000085
336	0.000015	0.000938	0.000085
337	0.000015	0.000934	0.000084
338	0.000015	0.000930	0.000083
339	0.000016	0.000927	0.000082
340	0.000016	0.000923	0.000081
341	0.000016	0.000920	0.000081
342	0.000016	0.000916	0.000080
343	0.000016	0.000913	0.000079
344	0.000016	0.000909	0.000078
345	0.000017	0.000906	0.000078
346	0.000017	0.000902	0.000077
347	0.000017	0.000899	0.000076
348	0.000017	0.000895	0.000075
349	0.000017	0.000892	0.000075
350	0.000017	0.000889	0.000074
351	0.000017	0.000885	0.000073
352	0.000018	0.000882	0.000073
353	0.000018	0.000878	0.000072
354	0.000018	0.000875	0.000071
355	0.000018	0.000872	0.000071
356	0.000018	0.000868	0.000070
357	0.000018	0.000865	0.000069
358	0.000019	0.000862	0.000069
359	0.000019	0.000859	0.000068
360	0.000019	0.000855	0.000067
361	0.000019	0.000852	0.000067
362	0.000019	0.000849	0.000066
363	0.000019	0.000846	0.000066
364	0.000019	0.000842	0.000065
365	0.000019	0.000839	0.000064
366	0.000020	0.000836	0.000064
367	0.000020	0.000833	0.000063
368	0.000020	0.000830	0.000063
369	0.000020	0.000827	0.000062
370	0.000020	0.000824	0.000061
371	0.000020	0.000820	0.000061
372	0.000020	0.000817	0.000060
373	0.000020	0.000814	0.000060
374	0.000021	0.000811	0.000059
375	0.000021	0.000808	0.000059
376	0.000021	0.000805	0.000058
377	0.000021	0.000802	0.000057
378	0.000021	0.000799	0.000057
379	0.000021	0.000796	0.000056
380	0.000021	0.000793	0.000056
381	0.000021	0.000790	0.000055
382	0.000021	0.000787	0.000055
383	0.000021	0.000784	0.000054
384	0.000022	0.000781	0.000054
385	0.000022	0.000778	0.000053
386	0.000022	0.000776	0.000053
387	0.000022	0.000773	0.000052
388	0.000022	0.000770	0.000052
389	0.000022	0.000767	0.000051
390	0.000022	0.000764	0.000051
391	0.000022	0.000761	0.000051
392	0.000022	0.000758	0.000050
393	0.000022	0.000756	0.000050
394	0.000023	0.000753	0.000049
395	0.000023	0.000750	0.000049
396	0.000023	0.000747	0.000048
397	0.000023	0.000744	0.000048
398	0.000023	0.000742	0.000047
399	0.000023	0.000739	0.000047
400	0.000023	0.000736	0.000047
401	0.000023	0.000734	0.000046
402	0.000023	0.000731	0.000046
403	0.000023	0.000728	0.000045
404	0.000023	0.000726	0.000045
405	0.000023	0.000723	0.000044
406	0.000023	0.000720	0.000044
407	0.000024	0.000718	0.000044
408	0.000024	0.000715	0.000043
409	0.000024	0.000712	0.000043
410	0.000024	0.000710	0.000042
411	0.000024	0.000707	0.000042
412	0.000024	0.000705	0.000042
413	0.000024	0.000702	0.000041
414	0.000024	0.000700	0.000041
415	0.000024	0.000697	0.000041
416	0.000024	0.000695	0.000040
417	0.000024	0.000692	0.000040
418	0.000024	0.000690	0.000040
419	0.000024	0.000687	0.000039
420	0.000024	0.000685	0.000039
421	0.000024	0.000682	0.000039
422	0.000024	0.000680	0.000038
423	0.000024	0.000677	0.000038
424	0.000025	0.000675	0.000038
425	0.000025	0.000673	0.000037
426	0.000025	0.000670	0.000037
427	0.000025	0.000668	0.000037
428	0.000025	0.000665	0.000036
429	0.000025	0.000663	0.000036
430	0.000025	0.000661	0.000036
431	0.000025	0.000658	0.000035
432	0.000025	0.000656	0.000035
433	0.000025	0.000654	0.000035
434	0.000025	0.000651	0.000034
435	0.000025	0.000649	0.000034
436	0.000025	0.000647	0.000034
437	0.000025	0.000644	0.000033
438	0.000025	0.000642	0.000033
439	0.000025	0.000640	0.000033
440	0.000025	0.000638	0.000033
441	0.000025	0.000635	0.000032
442	0.000025	0.000633	0.000032
443	0.000025	0.000631	0.000032
444	0.000025	0.000629	0.000031
445	0.000025	0.000627	0.000031
446	0.000025	0.000625	0.000031
447	0.000025	0.000622	0.000031
448	0.000025	0.000620	0.000030
449	0.000025	0.000618	0.000030
450	0.000025	0.000616	0.000030
451	0.000025	0.000614	0.000030
452	0.000025	0.000612	0.000029
453	0.000025	0.000610	0.000029
454	0.000025	0.000607	0.000029
455	0.000025	0.000605	0.000029
456	0.000025	0.000603	0.000028
457	0.000026	0.000601	0.000028
458	0.000026	0.000599	0.000028
459	0.000026	0.000597	0.000028
460	0.000026	0.000595	0.000028
461	0.000026	0.000593	0.000027
462	0.000026	0.000591	0.000027
463	0.000026	0.000589	0.000027
464	0.000026	0.000587	0.000027
465	0.000026	0.000585	0.000026
466	0.000026	0.000583	0.000026
467	0.000026	0.000581	0.000026
468	0.000026	0.000579	0.000026
469	0.000026	0.000577	0.000026
470	0.000026	0.000575	0.000025
471	0.000026	0.000573	0.000025
472	0.000026	0.000571	0.000025
473	0.000026	0.000569	0.000025
474	0.000026	0.000568	0.000025
475	0.000026	0.000566	0.000024
476	0.000026	0.000564	0.000024
477	0.000026	0.000562	0.000024
478	0.000026	0.000560	0.000024
479	0.000026	0.000558	0.000024
480	0.000026	0.000556	0.000023
481	0.000026	0.000555	0.000023
482	0.000026	0.000553	0.000023
483	0.000026	0.000551	0.000023
484	0.000026	0.000549	0.000023
485	0.000026	0.000547	0.000023
486	0.000026	0.000545	0.000022
487	0.000025	0.000544	0.000022
488	0.000025	0.000542	0.000022
489	0.000025	0.000540	0.000022
490	0.000025	0.000538	0.000022
491	0.000025	0.000537	0.000022
492	0.000025	0.000535	0.000021
493	0.000025	0.000533	0.000021
494	0.000025	0.000531	0.000021
495	0.000025	0.000530	0.000021
496	0.000025	0.000528	0.000021
497	0.000025	0.000526	0.000021
498	0.000025	0.000524	0.000020
499	0.000025	0.000523	0.000020
500	0.000025	0.000521	0.000020
501	0.000025	0.000519	0.000020
502	0.000025	0.000518	0.000020
503	0.000025	0.000516	0.000020
504	0.000025	0.000514	0.000020
505	0.000025	0.000513	0.000019
506	0.000025	0.000511	0.000019
507	0.000025	0.000509	0.000019
508	0.000025	0.000508	0.000019
509	0.000025	0.000506	0.000019
510	0.000025	0.000505	0.000019
511	0.000025	0.000503	0.000019
512	0.000025	0.000501	0.000019
513	0.000025	0.000500	0.000018
514	0.000025	0.000498	0.000018
515	0.000025	0.000497	0.000018
516	0.000025	0.000495	0.000018
517	0.000025	0.000494	0.000018
518	0.000025	0.000492	0.000018
519	0.000025	0.000490	0.000018
520	0.000025	0.000489	0.000018
521	0.000025	0.000487	0.000017
522	0.000025	0.000486	0.000017
523	0.000025	0.000484	0.000017
524	0.000025	0.000483	0.000017
525	0.000025	0.000481	0.000017
526	0.000024	0.000480	0.000017
527	0.000024	0.000478	0.000017
528	0.000024	0.000477	0.000017
529	0.000024	0.000475	0.000017
530	0.000024	0.000474	0.000016
531	0.000024	0.000472	0.000016
532	0.000024	0.000471	0.000016
533	0.000024	0.000469	0.000016
534	0.000024	0.000468	0.000016
535	0.000024	0.000467	0.000016
536	0.000024	0.000465	0.000016
537	0.000024	0.000464	0.000016
538	0.000024	0.000462	0.000016
539	0.000024	0.000461	0.000016
540	0.000024	0.000459	0.000016
541	0.000024	0.000458	0.000015
542	0.000024	0.000457	0.000015
543	0.000024	0.000455	0.000015
544	0.000024	0.000454	0.000015
545	0.000024	0.000453	0.000015
546	0.000024	0.000451	0.000015
547	0.000024	0.000450	0.000015
548	0.000024	0.000448	0.000015
549	0.000023	0.000447	0.000015
550	0.000023	0.000446	0.000015
551	0.000023	0.000444	0.000015
552	0.000023	0.000443	0.000015
553	0.000023	0.000442	0.000014
554	0.000023	0.000440	0.000014
555	0.000023	0.000439	0.000014
556	0.000023	0.000438	0.000014
557	0.000023	0.000436	0.000014
558	0.000023	0.000435	0.000014
559	0.000023	0.000434	0.000014
560	0.000023	0.000432	0.000014
561	0.000023	0.000431	0.000014
562	0.000023	0.000430	0.000014
563	0.000023	0.000429	0.000014
564	0.000023	0.000427	0.000014
565	0.000023	0.000426	0.000014
566	0.000023	0.000425	0.000014
567	0.000023	0.000423	0.000014
568	0.000022	0.000422	0.000013
569	0.000022	0.000421	0.000013
570	0.000022	0.000420	0.000013
571	0.000022	0.000418	0.000013
572	0.000022	0.000417	0.000013
573	0.000022	0.000416	0.000013
574	0.000022	0.000415	0.000013
575	0.000022	0.000414	0.000013
576	0.000022	0.000412	0.000013
577	0.000022	0.000411	0.000013
578	0.000022	0.000410	0.000013
579	0.000022	0.000409	0.000013
580	0.000022	0.000407	0.000013
581	0.000022	0.000406	0.000013
582	0.000022	0.000405	0.000013
583	0.000022	0.000404	0.000013
584	0.000022	0.000403	0.000013
585	0.000021	0.000402	0.000013
586	0.000021	0.000400	0.000013
587	0.000021	0.000399	0.000013
588	0.000021	0.000398	0.000012
589	0.000021	0.000397	0.000012
590	0.000021	0.000396	0.000012
591	0.000021	0.000395	0.000012
592	0.000021	0.000393	0.000012
593	0.000021	0.000392	0.000012
594	0.000021	0.000391	0.000012
595	0.000021	0.000390	0.000012
596	0.000021	0.000389	0.000012
597	0.000021	0.000388	0.000012
598	0.000021	0.000387	0.000012
599	0.000021	0.000386	0.000012
600	0.000021	0.000384	0.000012
601	0.000020	0.000383	0.000012
602	0.000020	0.000382	0.000012
603	0.000020	0.000381	0.000012
604	0.000020	0.000380	0.000012
605	0.000020	0.000379	0.000012
606	0.000020	0.000378	0.000012
607	0.000020	0.000377	0.000012
608	0.000020	0.000376	0.000012
609	0.000020	0.000375	0.000012
610	0.000020	0.000373	0.000012
611	0.000020	0.000372	0.000012
612	0.000020	0.000371	0.000012
613	0.000020	0.000370	0.000012
614	0.000020	0.000369	0.000012
615	0.000020	0.000368	0.000012
616	0.000019	0.000367	0.000012
617	0.000019	0.000366	0.000011
618	0.000019	0.000365	0.000011
619	0.000019	0.000364	0.000011
620	0.000019	0.000363	0.000011
621	0.000019	0.000362	0.000011
622	0.000019	0.000361	0.000011
623	0.000019	0.000360	0.000011
624	0.000019	0.000359	0.000011
625	0.000019	0.000358	0.000011
626	0.000019	0.000357	0.000011
627	0.000019	0.000356	0.000011
628	0.000019	0.000355	0.000011
629	0.000019	0.000354	0.000011
630	0.000018	0.000353	0.000011
631	0.000018	0.000352	0.000011
632	0.000018	0.000351	0.000011
633	0.000018	0.000350	0.000011
634	0.000018	0.000349	0.000011
635	0.000018	0.000348	0.000011
636	0.000018	0.000347	0.000011
637	0.000018	0.000346	0.000011
638	0.000018	0.000345	0.000011
639	0.000018	0.000344	0.000011
640	0.000018	0.000343	0.000011
641	0.000018	0.000342	0.000011
642	0.000018	0.000341	0.000011
643	0.000018	0.000340	0.000011
644	0.000017	0.000339	0.000011
645	0.000017	0.000338	0.000011
646	0.000017	0.000337	0.000011
647	0.000017	0.000336	0.000011
648	0.000017	0.000335	0.000011
649	0.000017	0.000334	0.000011
650	0.000017	0.000333	0.000011
651	0.000017	0.000332	0.000011
652	0.000017	0.000331	0.000011
653	0.000017	0.000330	0.000011
654	0.000017	0.000330	0.000011
655	0.000017	0.000329	0.000011
656	0.000017	0.000328	0.000011
657	0.000017	0.000327	0.000011
658	0.000016	0.000326	0.000011
659	0.000016	0.000325	0.000011
660	0.000016	0.000324	0.000011
661	0.000016	0.000323	0.000011
662	0.000016	0.000322	0.000011
663	0.000016	0.000321	0.000011
664	0.000016	0.000320	0.000011
665	0.000016	0.000320	0.000011
666	0.000016	0.000319	0.000011
667	0.000016	0.000318	0.000011
668	0.000016	0.000317	0.000011
669	0.000016	0.000316	0.000011
670	0.000016	0.000315	0.000011
671	0.000016	0.000314	0.000011
672	0.000015	0.000313	0.000011
673	0.000015	0.000312	0.000011
674	0.000015	0.000312	0.000011
675	0.000015	0.000311	0.000011
676	0.000015	0.000310	0.000011
677	0.000015	0.000309	0.000011
678	0.000015	0.000308	0.000011
679	0.000015	0.000307	0.000010
680	0.000015	0.000306	0.000010
681	0.000015	0.000306	0.000010
682	0.000015	0.000305	0.000010
683	0.000015	0.000304	0.000010
684	0.000015	0.000303	0.000010
685	0.000015	0.000302	0.000010
686	0.000015	0.000301	0.000010
687	0.000014	0.000301	0.000010
688	0.000014	0.000300	0.000010
689	0.000014	0.000299	0.000010
690	0.000014	0.000298	0.000010
691	0.000014	0.000297	0.000010
692	0.000014	0.000296	0.000010
693	0.000014	0.000296	0.000010
694	0.000014	0.000295	0.000010
695	0.000014	0.000294	0.000010
696	0.000014	0.000293	0.000010
697	0.000014	0.000292	0.000010
698	0.000014	0.000292	0.000010
699	0.000014	0.000291	0.000010
700	0.000014	0.000290	0.000010
701	0.000013	0.000289	0.000010
702	0.000013	0.000288	0.000010
703	0.000013	0.000288	0.000010
704	0.000013	0.000287	0.000010
705	0.000013	0.000286	0.000010
706	0.000013	0.000285	0.000010
707	0.000013	0.000284	0.000010
708	0.000013	0.000284	0.000010
709	0.000013	0.000283	0.000010
710	0.000013	0.000282	0.000010
711	0.000013	0.000281	0.000010
712	0.000013	0.000281	0.000010
713	0.000013	0.000280	0.000010
714	0.000013	0.000279	0.000010
715	0.000012	0.000278	0.000010
716	0.000012	0.000277	0.000010
717	0.000012	0.000277	0.000010
718	0.000012	0.000276	0.000010
719	0.000012	0.000275	0.000010
720	0.000012	0.000274	0.000010
721	0.000012	0.000274	0.000010
722	0.000012	0.000273	0.000010
723	0.000012	0.000272	0.000010
724	0.000012	0.000272	0.000010
725	0.000012	0.000271	0.000010
726	0.000012	0.000270	0.000010
727	0.000012	0.000269	0.000010
728	0.000012	0.000269	0.000010
729	0.000012	0.000268	0.000010
730	0.000012	0.000267	0.000010
731	0.000011	0.000266	0.000010
732	0.000011	0.000266	0.000010
733	0.000011	0.000265	0.000010
734	0.000011	0.000264	0.000010
735	0.000011	0.000264	0.000010
736	0.000011	0.000263	0.000010
737	0.000011	0.000262	0.000010
738	0.000011	0.000261	0.000010
739	0.000011	0.000261	0.000010
740	0.000011	0.000260	0.000010
741	0.000011	0.000259	0.000010
742	0.000011	0.000259	0.000010
743	0.000011	0.000258	0.000010
744	0.000011	0.000257	0.000010
745	0.000011	0.000257	0.000010
746	0.000010	0.000256	0.000010
747	0.000010	0.000255	0.000010
748	0.000010	0.000255	0.000010
749	0.000010	0.000254	0.000010
750	0.000010	0.000253	0.000010
751	0.000010	0.000253	0.000010
752	0.000010	0.000252	0.000010
753	0.000010	0.000251	0.000010
754	0.000010	0.000251	0.000010
755	0.000010	0.000250	0.000010
756	0.000010	0.000249	0.000010
757	0.000010	0.000249	0.000010
758	0.000010	0.000248	0.000010
759	0.000010	0.000247	0.000010
760	0.000010	0.000247	0.000010
761	0.000010	0.000246	0.000010
762	0.000010	0.000245	0.000010
763	0.000009	0.000245	0.000010
764	0.000009	0.000244	0.000010
765	0.000009	0.000243	0.000010
766	0.000009	0.000243	0.000010
767	0.000009	0.000242	0.000010
768	0.000009	0.000242	0.000010
769	0.000009	0.000241	0.000010
770	0.000009	0.000240	0.000010
771	0.000009	0.000240	0.000010
772	0.000009	0.000239	0.000010
773	0.000009	0.000238	0.000010
774	0.000009	0.000238	0.000010
775	0.000009	0.000237	0.000010
776	0.000009	0.000237	0.000010
777	0.000009	0.000236	0.000010
778	0.000009	0.000235	0.000010
779	0.000009	0.000235	0.000010
780	0.000008	0.000234	0.000010
781	0.000008	0.000234	0.000010
782	0.000008	0.000233	0.000010
783	0.000008	0.000232	0.000010
784	0.000008	0.000232	0.000010
785	0.000008	0.000231	0.000010
786	0.000008	0.000231	0.000010
787	0.000008	0.000230	0.000010
788	0.000008	0.000230	0.000010
789	0.000008	0.000229	0.000010
790	0.000008	0.000228	0.000010
791	0.000008	0.000228	0.000010
792	0.000008	0.000227	0.000010
793	0.000008	0.000227	0.000010
794	0.000008	0.000226	0.000010
795	0.000008	0.000226	0.000010
796	0.000008	0.000225	0.000010
797	0.000008	0.000224	0.000010
798	0.000008	0.000224	0.000010
799	0.000007	0.000223	0.000010
800	0.000007	0.000223	0.000010
801	0.000007	0.000222	0.000010
802	0.000007	0.000222	0.000010
803	0.000007	0.000221	0.000010
804	0.000007	0.000221	0.000010
805	0.000007	0.000220	0.000010
806	0.000007	0.000220	0.000010
807	0.000007	0.000219	0.000010
808	0.000007	0.000219	0.000010
809	0.000007	0.000218	0.000010
810	0.000007	0.000218	0.000010
811	0.000007	0.000217	0.000010
812	0.000007	0.000216	0.000010
813	0.000007	0.000216	0.000010
814	0.000007	0.000215	0.000010
815	0.000007	0.000215	0.000010
816	0.000007	0.000214	0.000010
817	0.000007	0.000214	0.000010
818	0.000007	0.000213	0.000010
819	0.000007	0.000213	0.000010
820	0.000007	0.000212	0.000010
821	0.000006	0.000212	0.000010
822	0.000006	0.000212	0.000010
823	0.000006	0.000211	0.000010
